no,utterance,expected_type,expected_id,category,static_verdict,live_verdict,live_note,raw_response,call_error
102,언어재활사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,speech-language-pathologist,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: speech-language-pathologist] 일치,"[EXPERT: speech-language-pathologist]

{USER_NAME}님, 언어재활사 전문가를 호출하겠습니다.",
103,"안경사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,optician,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: optician] 일치,"[EXPERT: optician]

{USER_NAME}님, 안경사 전문가를 호출하겠습니다.",
104,안경사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,optician,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: optician] 일치,"[EXPERT: optician]
{USER_NAME}님, 안경사를 호출하겠습니다.",
105,"위생사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,sanitarian,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: sanitarian] 일치,"[EXPERT: sanitarian]

{USER_NAME}님, 위생사 전문가를 호출하겠습니다.",
106,위생사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,sanitarian,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: sanitarian] 일치,"[EXPERT: sanitarian]

{USER_NAME}님, 위생사 전문가를 호출하겠습니다.",
107,"보건교육사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,health-educator,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: health-educator] 일치,"[EXPERT: health-educator]

{USER_NAME}님, 보건교육사 전문가를 호출하겠습니다.",
108,보건교육사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,health-educator,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: health-educator] 일치,"[EXPERT: health-educator]

{USER_NAME}님, 보건교육사 전문가를 호출하겠습니다.",
109,"교사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,teacher,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: teacher] 일치,"[EXPERT: teacher] {USER_NAME}님, 교사(정교사)를 호출하겠습니다.",
110,교사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,teacher,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: teacher] 일치,"[EXPERT: teacher]

{USER_NAME}님, 교사(정교사)를 호출하겠습니다.",
111,"구매자문한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,advisor,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: advisor] 일치,"[EXPERT: advisor]

{USER_NAME}님, 구매자문(K-Advisor)을 호출하겠습니다.",
112,구매자문 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,advisor,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: advisor] 일치,"[EXPERT: advisor]

{USER_NAME}님, 구매자문(K-Advisor)을 호출하겠습니다.",
113,"임상심리사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,clinical-psychologist,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: clinical-psychologist] 일치,"[EXPERT: clinical-psychologist]

{USER_NAME}님, 임상심리사 전문가를 호출하겠습니다.",
114,임상심리사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,clinical-psychologist,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: clinical-psychologist] 일치,"[EXPERT: clinical-psychologist]
{USER_NAME}님, 임상심리사 전문가를 호출하겠습니다.",
115,"전문상담교사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,school-counselor,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: school-counselor] 일치,"[EXPERT: school-counselor]

{USER_NAME}님, 전문상담교사(학교상담사)를 호출하겠습니다.",
116,전문상담교사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,school-counselor,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: school-counselor] 일치,"[EXPERT: school-counselor]

{USER_NAME}님, 전문상담교사(학교상담사)를 호출하겠습니다.",
117,"정신건강전문요원한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,mental-health-professional,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: mental-health-professional] 일치,"[EXPERT: mental-health-professional]

{USER_NAME}님, 정신건강전문요원을 호출하겠습니다.",
118,정신건강전문요원 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,mental-health-professional,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: mental-health-professional] 일치,"[EXPERT: mental-health-professional]

{USER_NAME}님, 정신건강전문요원을 호출하겠습니다.",
119,"사회복지사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,social-worker,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: social-worker] 일치,"[EXPERT: social-worker]

{USER_NAME}님, 사회복지사 전문가를 호출하겠습니다.",
120,사회복지사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,social-worker,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: social-worker] 일치,"[EXPERT: social-worker]
{USER_NAME}님, 사회복지사 전문가를 호출하겠습니다.",
121,"학예사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,curator,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: curator] 일치,"[EXPERT: curator]

{USER_NAME}님, 학예사(큐레이터)를 호출하겠습니다.",
122,학예사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,curator,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: curator] 일치,"[EXPERT: curator]

{USER_NAME}님, 학예사(큐레이터)를 호출하겠습니다.",
123,"사서한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,librarian,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: librarian] 일치,"[EXPERT: librarian]

{USER_NAME}님, 사서를 호출하겠습니다.",
124,사서 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,librarian,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: librarian] 일치,"[EXPERT: librarian]

{USER_NAME}님, 사서 전문가를 호출하겠습니다.",
125,"청소년상담사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,youth-counselor,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: youth-counselor] 일치,"[EXPERT: youth-counselor]

{USER_NAME}님, 청소년상담사 전문가를 호출하겠습니다.",
126,청소년상담사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,youth-counselor,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: youth-counselor] 일치,"[EXPERT: youth-counselor]

{USER_NAME}님, 청소년상담사 전문가를 호출하겠습니다.",
127,"보육교사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,childcare-teacher,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: childcare-teacher] 일치,"[EXPERT: childcare-teacher]

{USER_NAME}님, 보육교사 전문가를 호출하겠습니다.",
128,보육교사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,childcare-teacher,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: childcare-teacher] 일치,"[EXPERT: childcare-teacher]

{USER_NAME}님, 보육교사 전문가를 호출하겠습니다.",
129,"평생교육사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,lifelong-educator,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: lifelong-educator] 일치,"[EXPERT: lifelong-educator]

{USER_NAME}님, 평생교육사 전문가를 호출하겠습니다.",
130,평생교육사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,lifelong-educator,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: lifelong-educator] 일치,"[EXPERT: lifelong-educator]
{USER_NAME}님, 평생교육사 전문가를 호출하겠습니다.",
131,"건축사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,architect,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: architect] 일치,"[EXPERT: architect]

{USER_NAME}님, 건축사 전문가를 호출하겠습니다.",
132,건축사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,architect,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: architect] 일치,"[EXPERT: architect]
{USER_NAME}님, 건축사 전문가를 호출하겠습니다.",
133,"기술사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,professional-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: professional-engineer] 일치,"[EXPERT: professional-engineer]

{USER_NAME}님, 기술사(전문가 AI)를 호출하겠습니다.",
134,기술사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,professional-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: professional-engineer] 일치,"[EXPERT: professional-engineer]
{USER_NAME}님, 기술사 전문가를 호출하겠습니다.",
135,"도선사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,marine-pilot,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: marine-pilot] 일치,"[EXPERT: marine-pilot]

{USER_NAME}님, 도선사 전문가를 호출하겠습니다.",
136,도선사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,marine-pilot,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: marine-pilot] 일치,"[EXPERT: marine-pilot]

{USER_NAME}님, 도선사 전문가를 호출하겠습니다.",
137,"조선사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,naval-architect,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: naval-architect] 일치,"[EXPERT: naval-architect]

{USER_NAME}님, 조선사(선박 설계 전문가)를 호출하겠습니다.",
138,조선사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,naval-architect,EXPERT-패러프레이즈,PASS,LIVE-FAIL,기대된 라우팅 태그가 없고 되묻지도 않음 (직접 답변으로 종료),"[CALL_KINTENT: query=조선사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요]

{USER_NAME}님, 조선사 전문가를 연결해 드리겠습니다.",
139,"항해사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,navigation-officer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: navigation-officer] 일치,"[EXPERT: navigation-officer]

{USER_NAME}님, 항해사 전문가를 호출하겠습니다.",
140,항해사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,navigation-officer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: navigation-officer] 일치,"[EXPERT: navigation-officer]

{USER_NAME}님, 항해사 전문가를 호출하겠습니다.",
141,"기관사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,marine-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: marine-engineer] 일치,"[EXPERT: marine-engineer]

{USER_NAME}님, 기관사(선박) 전문가를 호출하겠습니다.",
142,기관사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,marine-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: marine-engineer] 일치,"[EXPERT: marine-engineer]

{USER_NAME}님, 기관사(선박) 전문가를 호출하겠습니다.",
143,"산업안전·보건지도사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,industrial-safety-consultant,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: industrial-safety-consultant] 일치,"[EXPERT: industrial-safety-consultant]

{USER_NAME}님, 산업안전·보건지도사를 호출하겠습니다.",
144,산업안전·보건지도사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,industrial-safety-consultant,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: industrial-safety-consultant] 일치,"[EXPERT: industrial-safety-consultant]

{USER_NAME}님, 산업안전·보건지도사 전문가를 호출하겠습니다.",
145,"기상예보사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,weather-forecaster,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: weather-forecaster] 일치,"[EXPERT: weather-forecaster]

{USER_NAME}님, 기상예보사 전문가를 호출하겠습니다.",
146,기상예보사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,weather-forecaster,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: weather-forecaster] 일치,"[EXPERT: weather-forecaster]

{USER_NAME}님, 기상예보사 전문가를 호출하겠습니다.",
147,"소방시설관리사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,fire-safety-manager,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: fire-safety-manager] 일치,"[EXPERT: fire-safety-manager]

{USER_NAME}님, 소방시설관리사 전문가를 호출하겠습니다.",
148,소방시설관리사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,fire-safety-manager,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: fire-safety-manager] 일치,"[EXPERT: fire-safety-manager]

{USER_NAME}님, 소방시설관리사 전문가를 호출하겠습니다.",
149,"조경기술사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,landscape-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: landscape-engineer] 일치,"[EXPERT: landscape-engineer]

{USER_NAME}님, 조경기술사 전문가를 호출하겠습니다.",
150,조경기술사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,landscape-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: landscape-engineer] 일치,"[EXPERT: landscape-engineer]

{USER_NAME}님, 조경기술사 전문가를 호출하겠습니다.",
151,"측량 및 지형공간정보기술사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,surveying-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: surveying-engineer] 일치,"[EXPERT: surveying-engineer]

{USER_NAME}님, 측량 및 지형공간정보기술사 전문가를 호출하겠습니다.",
152,측량 및 지형공간정보기술사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,surveying-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: surveying-engineer] 일치,"[EXPERT: surveying-engineer]

{USER_NAME}님, 측량 및 지형공간정보기술사 전문가를 호출하겠습니다.",
153,"전기안전기술사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,electrical-safety-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: electrical-safety-engineer] 일치,"[EXPERT: electrical-safety-engineer]

{USER_NAME}님, 전기안전기술사 전문가를 호출하겠습니다.",
154,전기안전기술사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,electrical-safety-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: electrical-safety-engineer] 일치,"[EXPERT: electrical-safety-engineer]

{USER_NAME}님, 전기안전기술사 전문가를 호출하겠습니다.",
155,"가스기술사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,gas-safety-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: gas-safety-engineer] 일치,"[EXPERT: gas-safety-engineer]

{USER_NAME}님, 가스기술사 전문가를 호출하겠습니다.",
156,가스기술사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,gas-safety-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: gas-safety-engineer] 일치,"[EXPERT: gas-safety-engineer]

{USER_NAME}님, 가스기술사 전문가를 호출하겠습니다.",
157,"공인중개사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,real-estate-agent,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: real-estate-agent] 일치,"[EXPERT: real-estate-agent]

{USER_NAME}님, 공인중개사 전문가를 호출하겠습니다.",
158,공인중개사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,real-estate-agent,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: real-estate-agent] 일치,"[EXPERT: real-estate-agent]

{USER_NAME}님, 공인중개사 전문가를 호출하겠습니다.",
159,"정보보안전문가한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,security-engineer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: security-engineer] 일치,"[EXPERT: security-engineer]

{USER_NAME}님, 정보보안전문가를 호출하겠습니다.",
160,정보보안전문가 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,security-engineer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: security-engineer] 일치,"[EXPERT: security-engineer]

{USER_NAME}님, 정보보안전문가를 호출하겠습니다.",
161,"통역사·번역사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,translator-interpreter,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: translator-interpreter] 일치,"[EXPERT: translator-interpreter]

{USER_NAME}님, 통역사·번역사 전문가를 호출하겠습니다.",
162,통역사·번역사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,translator-interpreter,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: translator-interpreter] 일치,"[EXPERT: translator-interpreter]

{USER_NAME}님, 통역사·번역사 전문가를 호출하겠습니다.",
163,"관광통역안내사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,tour-guide,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: tour-guide] 일치,"[EXPERT: tour-guide]

{USER_NAME}님, 관광통역안내사 전문가를 호출하겠습니다.",
164,관광통역안내사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,tour-guide,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: tour-guide] 일치,"[EXPERT: tour-guide]

{USER_NAME}님, 관광통역안내사 전문가를 호출하겠습니다.",
165,"생활스포츠지도사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,sports-instructor,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: sports-instructor] 일치,"[EXPERT: sports-instructor]

{USER_NAME}님, 생활스포츠지도사 전문가를 호출하겠습니다.",
166,생활스포츠지도사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,sports-instructor,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: sports-instructor] 일치,"[EXPERT: sports-instructor]
{USER_NAME}님, 생활스포츠지도사 전문가를 호출하겠습니다.",
167,"미용사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,hairdresser,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: hairdresser] 일치,"[EXPERT: hairdresser]

{USER_NAME}님, 미용사 전문가를 호출하겠습니다.",
168,미용사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,hairdresser,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: hairdresser] 일치,"[EXPERT: hairdresser]

{USER_NAME}님, 미용사 전문가를 호출하겠습니다.",
169,"조리사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,chef,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: chef] 일치,"[EXPERT: chef]

{USER_NAME}님, 조리사 전문가를 호출하겠습니다.",
170,조리사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,chef,EXPERT-패러프레이즈,PASS,LIVE-FAIL,기대된 라우팅 태그가 없고 되묻지도 않음 (직접 답변으로 종료),"[CALL_KINTENT: query=조리사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요]

{USER_NAME}님, 조리사 자격을 가진 전문가를 찾아 연결해 드리겠습니다.",
171,"의사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,physician,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: physician] 일치,"[EXPERT: physician]
{USER_NAME}님, 의사 전문가를 호출하겠습니다.",
172,의사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,physician,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: physician] 일치,"[EXPERT: physician]
{USER_NAME}님, 의사 전문가를 호출하겠습니다.",
173,"변호사한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,lawyer,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: lawyer] 일치,"[EXPERT: lawyer]

{USER_NAME}님, 변호사님을 호출하겠습니다.",
174,변호사 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,lawyer,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: lawyer] 일치,"[EXPERT: lawyer]
{USER_NAME}님, 변호사를 호출하겠습니다.",
175,"교수한테 직접 상담받고 싶어요, 연결해주세요",EXPERT,professor,EXPERT-정상(위임의도 명시),PASS,LIVE-PASS,[EXPERT: professor] 일치,"[EXPERT: professor]

{USER_NAME}님, 교수님을 호출하겠습니다.",
176,교수 자격 가진 분이 제 상황을 직접 봐주셨으면 좋겠어요,EXPERT,professor,EXPERT-패러프레이즈,PASS,LIVE-PASS,[EXPERT: professor] 일치,"[EXPERT: professor]

{USER_NAME}님, 교수님을 호출하겠습니다.",
177,고전문학이 너무 어려워서 저 한 사람만 놓고 봐주실 전문가가 있으면 좋겠어요,EXPERT,professor-korean,리프정밀화-professor,PASS,LIVE-FAIL,기대된 라우팅 태그가 없고 되묻지도 않음 (직접 답변으로 종료),[CALL_KINTENT: query=고전문학이 너무 어려워서 저 한 사람만 놓고 봐주실 전문가가 있으면 좋겠어요],
178,반도체 소자 설계 쪽 배경이 있는 분한테 제 논문 방향을 봐달라고 하고 싶어요,EXPERT,professor-semiconductor,리프정밀화-professor(3단 체인),PASS,LIVE-FAIL,기대 [EXPERT: professor-semiconductor] vs 실제 [EXPERT: professor],"[EXPERT: professor]

{USER_NAME}님, 반도체 소자 설계 전공 교수님을 호출하겠습니다.",
179,공인회계사 준비하는데 회계학 전공 지도를 받고 싶어요,EXPERT,professor-accounting,리프정밀화-professor,PASS,LIVE-FAIL,기대 [EXPERT: professor-accounting] vs 실제 [EXPERT: professor],"[EXPERT: professor]

{USER_NAME}님, 회계학 전공 지도를 담당할 교수(1:1 맞춤교육)를 호출하겠습니다.",
180,심장 수술이 필요한지 흉부외과 쪽으로 상담받고 싶어요,EXPERT,physician-cardiothoracic,리프정밀화-physician,PASS,LIVE-FAIL,기대 [EXPERT: physician-cardiothoracic] vs 실제 [EXPERT: physician],"[EXPERT: physician]홍길동님, 흉부외과 전문의를 호출하겠습니다.",
181,요즘 불안하고 우울한 감정이 심해서 정신건강의학과 상담을 받고 싶어요,EXPERT,physician-psychiatry,리프정밀화-physician,PASS,LIVE-FAIL,기대 [EXPERT: physician-psychiatry] vs 실제 [EXPERT: mental-health-professional],"[EXPERT: mental-health-professional]

{USER_NAME}님, 정신건강전문요원을 호출하겠습니다.",
182,무릎 인대가 다친 것 같아서 정형외과 선생님한테 여쭤보고 싶어요,EXPERT,physician-orthopedics,리프정밀화-physician,PASS,LIVE-FAIL,기대 [EXPERT: physician-orthopedics] vs 실제 [EXPERT: physician],"[EXPERT: physician]

{USER_NAME}님, 정형외과 전문의를 호출하겠습니다.",
183,교통사고를 당해서 그 사고 처리 자체를 도와줄 변호사가 필요해요,EXPERT,lawyer-traffic,리프정밀화-lawyer,PASS,LIVE-FAIL,기대 [EXPERT: lawyer-traffic] vs 실제 [EXPERT: lawyer],"[EXPERT: lawyer]

{USER_NAME}님, 교통사고 전문 변호사를 호출하겠습니다.",
184,스타트업 창업하면서 투자 유치 계약서 검토가 필요해요,EXPERT,lawyer-startup,리프정밀화-lawyer,PASS,LIVE-FAIL,기대 [EXPERT: lawyer-startup] vs 실제 [EXPERT: lawyer],"[EXPERT: lawyer]

{USER_NAME}님, 변호사를 호출하겠습니다.",
185,외국인 배우자 비자 신청 절차 때문에 변호사 도움이 필요해요,EXPERT,lawyer-immigration,리프정밀화-lawyer,PASS,LIVE-FAIL,기대된 라우팅 태그가 없고 되묻지도 않음 (직접 답변으로 종료),"[CALL_KINTENT: query=외국인 배우자 비자 신청 절차 때문에 변호사 도움이 필요해요]

{USER_NAME}님, 외국인 배우자 비자(F-6) 신청은 출입국·외국인청의 구체적인 요건 확인과 서류 준비, 경우에 따라 법률적 자문이 함께 필요한 절차라서, 통합 안내 서비스로 연결해 드리겠습니다.",
186,기계 부품 특허를 출원하려는데 도면까지 봐주실 변리사가 필요해요,EXPERT,patent-attorney-mechanical-electrical,리프정밀화-patent-attorney,PASS,LIVE-FAIL,기대 [EXPERT: patent-attorney-mechanical-electrical] vs 실제 [EXPERT: patent-attorney],"[EXPERT: patent-attorney]

{USER_NAME}님, 변리사를 호출하겠습니다.",
187,신약 개발 관련 특허를 준비 중인데 바이오 분야 변리사가 필요해요,EXPERT,patent-attorney-bio-pharma,리프정밀화-patent-attorney,PASS,LIVE-FAIL,기대 [EXPERT: patent-attorney-bio-pharma] vs 실제 [EXPERT: patent-attorney],"[EXPERT: patent-attorney]

{USER_NAME}님, 바이오 분야 특허 전문 변리사를 호출하겠습니다.",
188,회사 외부감사를 앞두고 있는데 감사 경험 있는 회계사가 필요해요,EXPERT,accountant-audit,리프정밀화-accountant,PASS,LIVE-FAIL,기대 [EXPERT: accountant-audit] vs 실제 [EXPERT: accountant],"[EXPERT: accountant]

{USER_NAME}님, 공인회계사(회계사)를 호출하겠습니다.",
189,회사를 매각하려고 하는데 기업가치평가를 받아보고 싶어요,EXPERT,accountant-valuation,리프정밀화-accountant,PASS,LIVE-FAIL,기대 [EXPERT: accountant-valuation] vs 실제 [EXPERT: appraiser],"[EXPERT: appraiser]

{USER_NAME}님, 기업가치평가 전문가를 호출하겠습니다.",
190,내부통제 시스템 점검이 필요한데 컴플라이언스 경험 있는 회계사가 필요해요,EXPERT,accountant-internal-control,리프정밀화-accountant,PASS,LIVE-FAIL,기대된 라우팅 태그가 없고 되묻지도 않음 (직접 답변으로 종료),"[CALL_KINTENT: query=내부통제 시스템 점검이 필요한데 컴플라이언스 경험 있는 회계사가 필요해요]

{USER_NAME}님, 내부통제 점검과 컴플라이언스 경험을 갖춘 회계사 연결이 필요하시군요. 적절한 전문가를 찾아 연결해 드리겠습니다.",
191,영어 회화가 아니라 문법 체계를 저만 대상으로 잡아주실 전문가가 필요해요,EXPERT,professor-english,리프정밀화-professor,PASS,LIVE-FAIL,기대 [EXPERT: professor-english] vs 실제 [EXPERT: professor],"[EXPERT: professor]

{USER_NAME}님, 영어 문법을 1:1로 맞춰 지도해 줄 교수님을 호출하겠습니다.",
192,등기 이전이랑 경매 절차를 진행해야 하는데 변호사가 필요할까요 법무사가 필요할까요,EXPERT,judicial-scrivener,인접쌍(변호사 vs 법무사),PASS,LIVE-PASS,[EXPERT: judicial-scrivener] 일치,"[EXPERT: judicial-scrivener]

{USER_NAME}님, 법무사를 호출하겠습니다. 등기 이전과 경매 절차는 법무사의 전속 업무에 해당합니다.",
193,회사에서 부당하게 잘린 것 같은데 제 편에서 직접 다퉈봐주실 분 있을까요,EXPERT,labor-attorney,인접쌍(변호사 vs 노무사),PASS,LIVE-PASS,[EXPERT: labor-attorney] 일치,"[EXPERT: labor-attorney]

{USER_NAME}님, 공인노무사 전문가를 호출하겠습니다.",
